customer_id,order_id,customer_segment,location_type,product_category,payment_method,payment_status,shipping_method,actual_delivery_days,delivery_status,customer_review_score,product_returned,fraud_flag,total_order_value_usd
CUST-B2935CB9,ORD-B7389368,VIP,Urban,Groceries,Credit Card,Success,Same-Day,2.2,On Time,4,No,No,122.78
CUST-6F11F8A4,ORD-B73A9E37,Premium,Suburban,Home,Credit Card,Success,Standard,4.3,On Time,4,No,No,697.18
CUST-CDF51EA8,ORD-B73AD3E6,Premium,Suburban,Clothing,Credit Card,Success,Express,4.8,Late,4,No,No,173.23
CUST-D9160A6D,ORD-B73B934F,Standard,Suburban,Home,Credit Card,Success,Standard,4.8,Late,4,Yes,No,676.74
CUST-62D14A6F,ORD-B73D4233,Standard,Suburban,Toys,Credit Card,Success,Standard,6.1,Late,4,No,No,248.34
CUST-F4DE61C8,ORD-B7437129,Standard,Urban,Electronics,Digital Wallet,Success,Standard,4.2,On Time,4,No,No,1990.29
CUST-FD9BCDBD,ORD-B7455300,Standard,Suburban,Toys,Credit Card,Success,Standard,2.3,On Time,5,No,No,338.51
CUST-86B8B925,ORD-B748C2CD,Standard,Urban,Electronics,Bank Transfer,Success,Standard,3.4,On Time,5,No,No,3092.29
CUST-B486AA79,ORD-B7499C5C,VIP,Urban,Home,Credit Card,Success,Express,3.2,On Time,5,No,No,185.19
CUST-F9CB74CB,ORD-B74A257E,Standard,Urban,Toys,Bank Transfer,Success,Standard,5.5,On Time,5,No,No,229.53
CUST-DC596D51,ORD-B74AD569,Standard,Suburban,Clothing,Credit Card,Success,Standard,3.5,On Time,5,No,No,40.1
CUST-B2D94BA4,ORD-B74B3233,VIP,Urban,Clothing,Credit Card,Success,Express,2.5,On Time,5,No,No,68.25
CUST-8D9572B2,ORD-B74CFA62,Premium,Suburban,Clothing,Credit Card,Success,Express,1.7,On Time,5,Yes,No,375.43
CUST-C940D493,ORD-B7504210,Standard,Suburban,Home,Credit Card,Success,Standard,2.1,On Time,4,No,No,220.28
CUST-D54E5FE0,ORD-B7518920,Standard,Rural,Toys,Credit Card,Success,Standard,4.7,Late,5,No,No,264.7
CUST-D0E983C8,ORD-B757FF53,Standard,Urban,Groceries,Credit Card,Success,Standard,3.1,On Time,4,No,No,195.1
CUST-3F8928F6,ORD-B7581BA4,Standard,Rural,Clothing,Credit Card,Success,Standard,4.4,On Time,5,No,No,553.96
CUST-32E38529,ORD-B75FF9E8,Standard,Rural,Home,Credit Card,Success,Standard,11.0,Late,3,No,No,771.59
CUST-FC733571,ORD-B760F000,Standard,Suburban,Electronics,Credit Card,Success,Standard,3.2,On Time,5,No,No,2323.01
CUST-2296B7FD,ORD-B76491E4,Standard,Urban,Home,Credit Card,Success,Standard,1.0,On Time,5,Yes,No,450.2
CUST-DAB46C42,ORD-B76647F9,Standard,Rural,Electronics,Credit Card,Success,Standard,5.7,Late,4,No,Yes,1824.38
CUST-EC3762DD,ORD-B769FEB4,Standard,Rural,Electronics,Credit Card,Success,Standard,6.3,Late,4,No,Yes,1181.33
CUST-300D1548,ORD-B76AB5EC,Standard,Suburban,Electronics,Digital Wallet,Success,Standard,4.7,Late,4,No,No,1837.58
CUST-77038054,ORD-B76B3B03,Standard,Rural,Toys,Credit Card,Success,Standard,7.2,Late,4,No,No,241.26
CUST-50BB02A3,ORD-B76CFECE,VIP,Urban,Clothing,Credit Card,Success,Express,2.3,On Time,4,No,No,48.98
CUST-A956C04B,ORD-B76E8BC4,Standard,Urban,Electronics,Credit Card,Success,Standard,2.0,On Time,5,No,Yes,3163.21
CUST-B07D2794,ORD-B76F552C,Standard,Suburban,Electronics,Bank Transfer,Success,Standard,3.7,On Time,5,No,No,1816.65
CUST-3BBF5E28,ORD-B76FD524,Premium,Urban,Electronics,Credit Card,Success,Express,3.5,Late,4,No,No,322.55
CUST-FE7C5C5A,ORD-B7700F64,Premium,Rural,Groceries,Bank Transfer,Success,Standard,4.6,Late,4,No,No,71.23
CUST-BEBF586A,ORD-B7712E24,Premium,Urban,Home,Credit Card,Success,Standard,7.3,Late,3,No,No,852.76
CUST-8ECBA7F3,ORD-B77299D3,Standard,Urban,Clothing,Digital Wallet,Success,Standard,2.2,On Time,5,No,No,326.94
CUST-C242E7A4,ORD-B7741EB6,Standard,Suburban,Clothing,Credit Card,Success,Standard,6.1,Late,3,No,No,145.95
CUST-A35068F9,ORD-B777CEDB,Standard,Urban,Clothing,Digital Wallet,Success,Standard,4.6,Late,4,No,No,77.35
CUST-0388C6E8,ORD-B77D4C1B,Standard,Suburban,Toys,Credit Card,Success,Standard,5.1,On Time,5,No,No,78.47
CUST-87911033,ORD-B77F857D,Standard,Urban,Electronics,Credit Card,Failed,Standard,3.3,Cancelled,4,No,Yes,3917.5
CUST-B04F3728,ORD-B78163FA,Premium,Urban,Clothing,Credit Card,Success,Standard,3.8,On Time,5,No,No,401.51
CUST-78436531,ORD-B7849D49,Standard,Urban,Home,Bank Transfer,Success,Standard,4.7,Late,5,No,No,388.32
CUST-FE7298D8,ORD-B7860101,Standard,Rural,Electronics,Digital Wallet,Success,Standard,3.8,On Time,5,No,No,1477.64
CUST-DF85279A,ORD-B788E051,VIP,Rural,Home,Credit Card,Success,Express,5.4,Late,3,Yes,No,117.36
CUST-F8F5B835,ORD-B78CD57B,Standard,Rural,Clothing,Credit Card,Success,Standard,3.6,On Time,5,Yes,No,290.8
CUST-FA2B9C2A,ORD-B78F8857,Standard,Suburban,Electronics,Credit Card,Success,Standard,4.3,On Time,4,No,No,178.11
CUST-2135D5C5,ORD-B78F9249,Premium,Urban,Toys,Digital Wallet,Success,Standard,4.1,On Time,5,No,No,120.28
CUST-FDD3F337,ORD-B793FED3,Standard,Urban,Electronics,Credit Card,Success,Standard,6.2,Late,5,No,No,3283.48
CUST-1A87A0CA,ORD-B79633BD,Premium,Urban,Clothing,Digital Wallet,Success,Standard,4.6,Late,5,Yes,No,266.88
CUST-37607961,ORD-B79D0E24,Standard,Rural,Toys,Credit Card,Success,Standard,5.4,Late,4,No,No,48.22
CUST-E677F1AC,ORD-B79DE407,Standard,Urban,Clothing,Credit Card,Success,Standard,6.8,Late,3,No,No,323.67
CUST-E3AA0A5F,ORD-B7A34A5B,VIP,Suburban,Toys,Credit Card,Success,Express,2.0,On Time,5,No,No,46.31
CUST-7B85A332,ORD-B7A41B5F,Standard,Suburban,Electronics,Bank Transfer,Success,Standard,5.2,Late,4,No,No,116.86
CUST-115431A3,ORD-B7A47DAA,Standard,Rural,Groceries,Digital Wallet,Success,Standard,3.5,On Time,5,Yes,No,135.4
CUST-15487DD3,ORD-B7A495BB,Standard,Urban,Home,Credit Card,Success,Standard,4.7,Late,4,No,No,495.58
CUST-D4F3627F,ORD-B7A6091F,Standard,Suburban,Clothing,Digital Wallet,Failed,Standard,1.6,Cancelled,5,No,No,75.21
CUST-35530D96,ORD-B7A95DED,Standard,Urban,Home,Digital Wallet,Failed,Standard,2.1,Cancelled,5,No,No,654.64
CUST-45775FEC,ORD-B7A99404,Standard,Urban,Clothing,Credit Card,Success,Standard,2.6,On Time,5,No,No,287.04
CUST-12EDE38D,ORD-B7AB3D73,Standard,Urban,Clothing,Digital Wallet,Success,Standard,3.7,On Time,5,Yes,No,238.58
CUST-36B685B8,ORD-B7AF2F2E,Premium,Urban,Groceries,Credit Card,Success,Express,2.1,On Time,4,No,No,386.68
CUST-A1A882EA,ORD-B7B13702,Standard,Rural,Electronics,Credit Card,Success,Standard,7.1,Late,3,No,No,734.96
CUST-A73975FA,ORD-B7B256A6,Standard,Urban,Clothing,Digital Wallet,Success,Standard,4.1,On Time,5,No,No,476.63
CUST-39354A17,ORD-B7B3440A,Premium,Urban,Clothing,Digital Wallet,Success,Standard,2.7,On Time,5,Yes,No,117.64
CUST-AA086FDD,ORD-B7C25A28,Standard,Urban,Home,Credit Card,Success,Standard,4.3,On Time,5,No,No,50.0
CUST-3BFC84D1,ORD-B7C4DA65,VIP,Suburban,Toys,Digital Wallet,Success,Express,1.0,On Time,5,No,No,316.32
CUST-4A54E1FD,ORD-B7C56C60,Standard,Urban,Clothing,Digital Wallet,Success,Standard,5.1,On Time,3,Yes,No,75.54
CUST-2B6FC29A,ORD-B7C5E7D9,Standard,Suburban,Groceries,Credit Card,Success,Standard,4.0,On Time,5,No,No,280.37
CUST-1FC89371,ORD-B7C6ED3A,Premium,Suburban,Electronics,Digital Wallet,Failed,Express,4.9,Cancelled,4,No,No,405.66
CUST-A41D939F,ORD-B7C82A05,Standard,Urban,Toys,Bank Transfer,Success,Standard,3.0,On Time,4,No,No,260.05
CUST-63E4D2CB,ORD-B7C9E798,Standard,Rural,Home,Digital Wallet,Success,Standard,7.2,Late,4,No,No,397.75
CUST-0A998B32,ORD-B7CE42A5,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,3.4,On Time,5,No,No,66.41
CUST-36678CBB,ORD-B7CE91D9,Standard,Suburban,Electronics,Credit Card,Success,Standard,3.7,On Time,5,No,Yes,3944.17
CUST-13B5FD92,ORD-B7D16487,Standard,Urban,Clothing,Digital Wallet,Success,Standard,3.6,On Time,5,No,No,606.37
CUST-A26A965D,ORD-B7D22CBF,Premium,Urban,Home,Digital Wallet,Success,Express,1.0,On Time,5,No,No,752.49
CUST-706984D5,ORD-B7D51773,Standard,Urban,Electronics,Digital Wallet,Success,Standard,3.6,On Time,5,No,No,999.85
CUST-66E4CAC8,ORD-B7D5BEDA,Standard,Urban,Electronics,Digital Wallet,Success,Standard,3.4,On Time,4,No,Yes,3950.71
CUST-C546972F,ORD-B7D8587F,VIP,Suburban,Home,Credit Card,Success,Express,3.6,Late,4,No,No,390.78
CUST-5F396D11,ORD-B7DA3562,Standard,Rural,Toys,Digital Wallet,Success,Standard,7.6,Late,2,No,No,31.6
CUST-1A244A2B,ORD-B7DCB698,Standard,Rural,Groceries,Credit Card,Success,Standard,8.8,Late,4,No,No,43.74
CUST-06180E6E,ORD-B7DF1C0F,VIP,Suburban,Clothing,Credit Card,Success,Express,2.7,On Time,5,No,No,321.21
CUST-23DF4E15,ORD-B7E00021,Premium,Urban,Groceries,Digital Wallet,Success,Standard,3.7,On Time,5,No,No,177.35
CUST-5C60D0A9,ORD-B7E3E245,Standard,Urban,Toys,Credit Card,Success,Standard,3.0,On Time,5,No,No,143.45
CUST-2A2D70CB,ORD-B7E6D75B,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,1.1,On Time,5,No,No,215.57
CUST-B7248AA4,ORD-B7EA0E9C,Premium,Suburban,Clothing,Digital Wallet,Success,Standard,3.3,On Time,5,No,No,277.13
CUST-0E51E773,ORD-B7EA513F,Standard,Rural,Groceries,Digital Wallet,Failed,Standard,5.1,Cancelled,4,No,No,47.93
CUST-21109179,ORD-B7F18321,Standard,Rural,Clothing,Credit Card,Success,Standard,4.1,On Time,5,No,No,148.47
CUST-9A7AE797,ORD-B7F22B96,Standard,Urban,Clothing,Bank Transfer,Success,Standard,5.0,Late,3,No,No,447.42
CUST-2DAEFE19,ORD-B7F53D5D,Standard,Suburban,Groceries,Credit Card,Success,Standard,1.2,On Time,5,No,No,248.66
CUST-C72F9B35,ORD-B7F5E2D4,Standard,Urban,Home,Credit Card,Success,Standard,2.0,On Time,5,No,No,476.24
CUST-4055EC80,ORD-B8052862,Standard,Urban,Clothing,Digital Wallet,Success,Standard,8.4,Late,4,No,No,108.79
CUST-2C99B341,ORD-B805915C,Standard,Urban,Clothing,Credit Card,Success,Standard,3.0,On Time,5,No,No,102.56
CUST-C9118701,ORD-B8060B67,Standard,Urban,Groceries,Credit Card,Success,Standard,3.6,On Time,4,No,No,116.67
CUST-0A5355CA,ORD-B807FA6D,Standard,Urban,Toys,Credit Card,Success,Standard,3.6,On Time,4,No,No,92.48
CUST-7B907309,ORD-B80917AE,VIP,Suburban,Home,Credit Card,Success,Express,3.7,Late,5,No,No,184.69
CUST-1BA7E9CC,ORD-B809E7F2,Standard,Rural,Electronics,Credit Card,Success,Standard,5.8,Late,5,No,No,349.25
CUST-D7C2D1C7,ORD-B80AE73A,Standard,Urban,Clothing,Credit Card,Success,Standard,2.9,On Time,5,No,No,372.67
CUST-9B68EABB,ORD-B8106AA8,Standard,Urban,Electronics,Credit Card,Success,Standard,4.7,Late,4,No,No,2328.2
CUST-5D7DCD41,ORD-B8133DEC,VIP,Suburban,Clothing,Digital Wallet,Success,Express,2.2,On Time,5,No,No,122.76
CUST-FB1C393D,ORD-B815F676,Standard,Urban,Toys,Credit Card,Success,Standard,3.8,On Time,5,No,No,79.32
CUST-C59393A0,ORD-B81757E9,Premium,Urban,Toys,Credit Card,Success,Standard,4.3,On Time,4,No,No,141.69
CUST-6D7EA73B,ORD-B81A93EA,VIP,Suburban,Clothing,Bank Transfer,Success,Express,1.5,On Time,4,No,No,723.09
CUST-17F06D96,ORD-B81ACD4B,Standard,Urban,Clothing,Credit Card,Success,Standard,4.0,On Time,4,Yes,No,33.28
CUST-86599359,ORD-B81EBA4A,Premium,Suburban,Clothing,Credit Card,Success,Standard,1.9,On Time,5,No,No,182.08
CUST-C7878CDE,ORD-B81F2FFA,Premium,Rural,Home,Credit Card,Success,Standard,9.7,Late,2,Yes,No,960.33
CUST-B69A1A2D,ORD-B8204446,Standard,Urban,Clothing,Bank Transfer,Success,Standard,3.5,On Time,5,No,No,209.95
CUST-FAC5FABA,ORD-B820AEBC,Standard,Suburban,Home,Credit Card,Success,Standard,3.0,On Time,5,No,No,377.6
CUST-2B60AAFD,ORD-B8213D28,VIP,Suburban,Electronics,Credit Card,Success,Express,3.5,Late,4,Yes,No,325.66
CUST-76EF12F8,ORD-B8221129,Standard,Urban,Toys,Credit Card,Success,Standard,3.1,On Time,5,No,No,186.33
CUST-2BE2F4E6,ORD-B8229CA6,Standard,Urban,Groceries,Credit Card,Success,Standard,3.6,On Time,4,No,No,91.62
CUST-7C82DDF8,ORD-B825F058,VIP,Urban,Groceries,Digital Wallet,Success,Express,2.1,On Time,4,No,No,313.27
CUST-E7A55C3C,ORD-B826BDA4,Standard,Suburban,Home,Digital Wallet,Success,Standard,1.3,On Time,5,No,No,321.77
CUST-19CF0A1C,ORD-B8278D94,Standard,Rural,Clothing,Credit Card,Success,Standard,5.9,Late,5,No,No,388.09
CUST-3A233488,ORD-B82A6CA2,Standard,Urban,Home,Credit Card,Success,Standard,2.6,On Time,5,No,No,622.82
CUST-334C149C,ORD-B82A72B2,Standard,Suburban,Home,Credit Card,Success,Standard,5.1,Late,3,Yes,No,790.7
CUST-6B9CD9B7,ORD-B82E9525,Standard,Rural,Clothing,Digital Wallet,Success,Standard,6.1,Late,4,No,No,232.22
CUST-B0614764,ORD-B8311761,Standard,Urban,Electronics,Digital Wallet,Success,Standard,4.3,On Time,5,No,No,2694.75
CUST-ED54DC65,ORD-B832DB86,Standard,Suburban,Groceries,Credit Card,Success,Standard,4.9,Late,3,No,No,32.56
CUST-23DA5CF8,ORD-B8370125,Standard,Suburban,Groceries,Bank Transfer,Success,Standard,3.8,On Time,5,No,No,348.52
CUST-46F8F6DA,ORD-B8385884,Standard,Urban,Electronics,Credit Card,Success,Standard,3.4,On Time,5,No,No,1697.04
CUST-B5C274E5,ORD-B83AAEF2,Standard,Urban,Clothing,Credit Card,Success,Standard,2.1,On Time,5,Yes,No,287.12
CUST-D0193663,ORD-B83AC748,Standard,Urban,Toys,Digital Wallet,Success,Standard,3.5,On Time,5,No,No,109.34
CUST-B007C7FC,ORD-B83CD948,Standard,Suburban,Toys,Digital Wallet,Success,Standard,3.9,On Time,5,No,No,78.2
CUST-4263FF4E,ORD-B83DD92C,Standard,Suburban,Home,Credit Card,Success,Standard,3.6,On Time,5,No,No,1152.6
CUST-EF720B8F,ORD-B83E0C51,Premium,Urban,Electronics,Digital Wallet,Success,Express,1.5,On Time,4,No,No,1408.23
CUST-AF6C4A04,ORD-B8437618,Standard,Rural,Home,Digital Wallet,Success,Standard,5.7,Late,5,No,No,782.63
CUST-7BDE9D61,ORD-B8441A3C,Premium,Urban,Groceries,Bank Transfer,Success,Standard,2.2,On Time,5,No,No,30.55
CUST-77F9EA71,ORD-B84798AA,Premium,Suburban,Home,Digital Wallet,Success,Standard,4.8,Late,4,No,No,929.89
CUST-F08C5EA5,ORD-B847B4E2,Standard,Urban,Home,Credit Card,Success,Standard,4.5,On Time,5,No,No,519.17
CUST-9A6FB0FB,ORD-B84A9763,Premium,Urban,Toys,Credit Card,Success,Express,7.2,Late,2,Yes,No,309.13
CUST-4E326B52,ORD-B84B9E49,VIP,Suburban,Clothing,Digital Wallet,Success,Express,2.0,On Time,5,No,No,239.6
CUST-342C796A,ORD-B84DDBBF,Standard,Suburban,Toys,Digital Wallet,Success,Standard,1.7,On Time,5,No,No,151.46
CUST-1999BA37,ORD-B852CC6A,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,5.8,On Time,5,No,No,340.4
CUST-5CDC9522,ORD-B8572667,Premium,Urban,Electronics,Credit Card,Success,Express,2.1,On Time,5,No,No,3709.65
CUST-05FC6193,ORD-B8584BD3,Standard,Urban,Groceries,Credit Card,Success,Standard,3.1,On Time,5,No,No,25.54
CUST-874584F8,ORD-B86723F4,VIP,Urban,Groceries,Credit Card,Success,Express,1.0,On Time,5,No,No,232.33
CUST-B0E910A7,ORD-B8684B38,Standard,Urban,Clothing,Digital Wallet,Success,Standard,6.1,Late,3,No,No,22.66
CUST-0A0264D7,ORD-B868EC76,Standard,Urban,Clothing,Digital Wallet,Success,Standard,4.1,On Time,5,Yes,No,554.96
CUST-297CC17D,ORD-B869268B,Premium,Suburban,Home,Credit Card,Success,Express,3.3,On Time,4,No,No,64.9
CUST-0420D1C5,ORD-B86D2636,Standard,Suburban,Clothing,Credit Card,Success,Standard,2.1,On Time,5,No,No,277.04
CUST-2A46865D,ORD-B86E333A,Standard,Urban,Toys,Credit Card,Success,Standard,4.4,On Time,4,No,No,288.17
CUST-287D27D3,ORD-B86F71DF,Premium,Urban,Electronics,Credit Card,Success,Standard,5.8,Late,4,No,No,1804.26
CUST-A8B34158,ORD-B87118C2,Standard,Suburban,Groceries,Credit Card,Success,Standard,3.0,On Time,5,No,No,45.01
CUST-CE60F0C4,ORD-B8751CE7,Standard,Suburban,Clothing,Credit Card,Success,Standard,3.7,On Time,5,No,No,100.93
CUST-F92BFB72,ORD-B8753414,Standard,Rural,Toys,Digital Wallet,Success,Standard,6.6,Late,4,No,No,108.15
CUST-433FD4B3,ORD-B879C56A,Standard,Rural,Groceries,Digital Wallet,Success,Standard,9.4,Late,3,No,No,291.42
CUST-1E7EA474,ORD-B87A5478,Standard,Rural,Clothing,Credit Card,Success,Standard,7.1,Late,4,No,No,191.16
CUST-AC974EFB,ORD-B87B1B87,Standard,Rural,Home,Credit Card,Success,Standard,8.8,Late,3,Yes,No,150.89
CUST-018706BF,ORD-B87D3643,Standard,Suburban,Electronics,Bank Transfer,Success,Standard,4.4,On Time,4,No,No,563.55
CUST-38531296,ORD-B87D8734,Standard,Urban,Home,Credit Card,Success,Standard,2.5,On Time,5,No,No,951.15
CUST-1E55D18E,ORD-B87DB5C1,Standard,Urban,Groceries,Bank Transfer,Success,Standard,6.4,Late,3,Yes,No,366.08
CUST-2386FBE2,ORD-B87F3FCD,VIP,Urban,Home,Credit Card,Success,Express,1.9,On Time,5,No,No,718.78
CUST-84457EDB,ORD-B880469F,Standard,Urban,Clothing,Digital Wallet,Success,Standard,3.4,On Time,4,Yes,No,172.13
CUST-1D130A6D,ORD-B88067D9,VIP,Urban,Groceries,Digital Wallet,Success,Express,2.4,On Time,5,No,No,123.44
CUST-9EB410CB,ORD-B8853976,Standard,Urban,Clothing,Bank Transfer,Success,Standard,4.6,Late,5,No,No,195.05
CUST-1747DA10,ORD-B8916C07,Standard,Rural,Toys,Credit Card,Failed,Standard,7.3,Cancelled,3,No,No,278.39
CUST-CFBF96CC,ORD-B8931E81,Standard,Rural,Home,Credit Card,Success,Standard,5.8,Late,4,No,No,138.37
CUST-FF4D98FB,ORD-B894782E,Standard,Suburban,Home,Credit Card,Success,Standard,1.8,On Time,4,No,No,141.68
CUST-06A479A5,ORD-B89A334F,Premium,Urban,Home,Digital Wallet,Success,Express,2.9,On Time,4,No,No,123.21
CUST-87DAF632,ORD-B89AA631,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,3.3,On Time,4,No,No,488.2
CUST-3AD338C6,ORD-B8A43B52,Standard,Urban,Home,Credit Card,Success,Standard,3.7,On Time,4,No,No,536.77
CUST-78C11C23,ORD-B8A4EFDB,Standard,Urban,Clothing,Credit Card,Success,Standard,2.6,On Time,5,Yes,No,41.97
CUST-79EFB996,ORD-B8A6AEF3,Premium,Rural,Home,Digital Wallet,Success,Express,4.0,Late,5,No,No,227.42
CUST-34D54E7B,ORD-B8A9573F,VIP,Suburban,Home,Credit Card,Success,Express,3.3,On Time,4,No,No,50.15
CUST-3F9B3E5D,ORD-B8ACAD83,Standard,Urban,Clothing,Digital Wallet,Failed,Standard,2.2,Cancelled,5,No,No,474.55
CUST-71EE8D16,ORD-B8ADC023,Standard,Suburban,Groceries,Credit Card,Success,Standard,5.4,Late,4,No,No,91.42
CUST-0D6185F0,ORD-B8AE7A96,VIP,Urban,Clothing,Digital Wallet,Success,Express,1.8,On Time,5,No,No,97.95
CUST-73747DC1,ORD-B8B49462,Standard,Suburban,Clothing,Digital Wallet,Failed,Standard,3.4,Cancelled,5,No,No,638.93
CUST-9A33D79B,ORD-B8B6A23D,Premium,Suburban,Home,Digital Wallet,Failed,Express,2.1,Cancelled,5,No,No,611.52
CUST-69D98E42,ORD-B8B72AAA,VIP,Urban,Clothing,Credit Card,Success,Express,2.2,On Time,4,No,No,293.07
CUST-F7695362,ORD-B8BC49E6,Standard,Rural,Electronics,Digital Wallet,Success,Standard,4.4,On Time,5,No,No,1657.41
CUST-67A396EF,ORD-B8BC9A6B,Standard,Suburban,Electronics,Credit Card,Success,Standard,3.2,On Time,5,No,No,1027.62
CUST-8A74B401,ORD-B8BF8953,Standard,Urban,Electronics,Digital Wallet,Success,Standard,3.2,On Time,4,No,No,96.45
CUST-B7AD943B,ORD-B8C81E11,VIP,Rural,Clothing,Digital Wallet,Success,Express,4.6,Late,4,No,No,246.87
CUST-E052551C,ORD-B8C89212,Standard,Urban,Groceries,Digital Wallet,Success,Standard,8.4,Late,2,Yes,No,19.46
CUST-E3420B75,ORD-B8C8B584,Standard,Rural,Home,Digital Wallet,Success,Standard,9.4,Late,2,Yes,No,393.31
CUST-40D98622,ORD-B8CAB6AC,Premium,Rural,Home,Credit Card,Success,Express,7.4,Late,3,No,No,302.06
CUST-E1B8E4A7,ORD-B8CD424B,Standard,Suburban,Toys,Bank Transfer,Success,Standard,3.2,On Time,5,No,No,255.37
CUST-1B035666,ORD-B8D022B5,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,4.9,On Time,4,No,No,159.8
CUST-71AF2362,ORD-B8D0F56C,Premium,Urban,Clothing,Digital Wallet,Success,Standard,2.1,On Time,5,No,No,310.4
CUST-F0BAF616,ORD-B8D32C82,Standard,Suburban,Electronics,Credit Card,Success,Standard,3.9,On Time,5,No,No,1272.66
CUST-C9D848E8,ORD-B8D497A6,Premium,Rural,Electronics,Bank Transfer,Success,Standard,4.2,On Time,4,No,No,1325.67
CUST-F4CCED9A,ORD-B8D6938D,Standard,Urban,Home,Digital Wallet,Success,Standard,4.2,On Time,4,No,No,931.85
CUST-4EA3E143,ORD-B8D80674,Standard,Urban,Clothing,Bank Transfer,Success,Standard,6.9,Late,3,Yes,No,293.76
CUST-3447E950,ORD-B8D9473D,Standard,Urban,Toys,Bank Transfer,Success,Standard,3.4,On Time,5,No,No,98.74
CUST-94A2ADCB,ORD-B8DBA48B,Standard,Urban,Home,Digital Wallet,Success,Standard,3.7,On Time,5,No,No,982.06
CUST-27FF073B,ORD-B8DBFE5C,Standard,Rural,Toys,Credit Card,Success,Standard,5.8,Late,4,No,No,150.24
CUST-BF237698,ORD-B8DE3A24,Standard,Suburban,Groceries,Credit Card,Success,Standard,4.3,On Time,5,No,No,41.98
CUST-416F8EC1,ORD-B8DED69F,Premium,Suburban,Home,Digital Wallet,Success,Standard,6.7,Late,4,No,No,824.3
CUST-B2DA169E,ORD-B8E0D83D,Standard,Urban,Home,Credit Card,Failed,Standard,3.2,Cancelled,5,No,No,298.19
CUST-14844B8F,ORD-B8E1A9AB,VIP,Urban,Toys,Credit Card,Success,Express,1.3,On Time,5,No,No,43.3
CUST-D9842B9A,ORD-B8E23277,Premium,Urban,Home,Digital Wallet,Success,Express,1.4,On Time,5,No,No,234.27
CUST-7AE60641,ORD-B8E2FA74,Premium,Urban,Home,Credit Card,Success,Standard,3.7,On Time,5,No,No,360.47
CUST-D1043995,ORD-B8E5EA23,VIP,Urban,Toys,Bank Transfer,Success,Express,2.8,On Time,5,Yes,No,60.11
CUST-DFC4DF76,ORD-B8F0CE98,Standard,Urban,Electronics,Digital Wallet,Success,Standard,2.4,On Time,4,No,No,1334.19
CUST-C026CE42,ORD-B8F4804E,Premium,Urban,Home,Credit Card,Success,Standard,7.6,Late,3,No,No,538.62
CUST-02240E36,ORD-B8F80089,Standard,Urban,Clothing,Digital Wallet,Success,Standard,3.0,On Time,5,No,No,115.3
CUST-7CAAC991,ORD-B8F9926D,Standard,Urban,Home,Credit Card,Failed,Standard,2.2,Cancelled,5,No,No,245.63
CUST-B67539C5,ORD-B8FBB248,Premium,Urban,Groceries,Credit Card,Success,Standard,2.9,On Time,5,No,No,79.82
CUST-362BF0C3,ORD-B8FE648C,Standard,Urban,Clothing,Digital Wallet,Success,Standard,1.5,On Time,4,No,No,46.21
CUST-5A537C78,ORD-B8FE6C0D,Premium,Urban,Home,Credit Card,Success,Express,2.8,On Time,5,No,No,1013.45
CUST-1DA4CFAE,ORD-B9008661,Standard,Suburban,Home,Bank Transfer,Success,Standard,5.3,Late,5,No,No,563.76
CUST-8D940C13,ORD-B900A3BA,Standard,Suburban,Home,Credit Card,Success,Standard,2.3,On Time,5,No,No,149.79
CUST-F1CFF50E,ORD-B904F8E1,Standard,Urban,Toys,Bank Transfer,Success,Standard,4.1,On Time,5,No,No,298.49
CUST-E07BD384,ORD-B905FED2,Standard,Suburban,Clothing,Credit Card,Success,Standard,3.3,On Time,5,No,No,302.98
CUST-1AE475AE,ORD-B90A61D9,Premium,Rural,Groceries,Credit Card,Success,Standard,6.8,Late,4,No,No,164.17
CUST-985D6F43,ORD-B90A7F95,Premium,Rural,Electronics,Credit Card,Success,Standard,6.7,Late,3,No,No,1547.41
CUST-7EEAAF47,ORD-B90B837E,Premium,Urban,Toys,Digital Wallet,Success,Express,2.7,On Time,5,No,No,44.3
CUST-75023A3D,ORD-B9112981,Standard,Urban,Electronics,Bank Transfer,Success,Standard,2.2,On Time,5,No,No,974.67
CUST-D9D5273B,ORD-B911446B,Standard,Urban,Toys,Credit Card,Success,Standard,6.4,Late,3,Yes,No,107.0
CUST-5253C43E,ORD-B913AF9A,Standard,Urban,Toys,Bank Transfer,Success,Standard,5.8,Late,4,No,No,199.67
CUST-C8E9CAB8,ORD-B916E705,Standard,Urban,Home,Digital Wallet,Success,Standard,5.1,Late,4,No,No,593.87
CUST-304F12A8,ORD-B919D5DF,Standard,Rural,Electronics,Credit Card,Success,Standard,3.6,On Time,5,No,No,1734.09
CUST-CF539DE1,ORD-B91CE5CE,Standard,Suburban,Toys,Digital Wallet,Success,Standard,5.0,On Time,5,No,No,201.41
CUST-11936F45,ORD-B91EB130,VIP,Urban,Clothing,Digital Wallet,Success,Express,2.4,On Time,4,No,No,282.56
CUST-733C82BE,ORD-B9207892,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,7.6,Late,3,No,No,244.69
